# 0: logMsun 1: logAge (Myr) (median) 2: logAge (84th) 3: logAge (16th)
8.0000 1.8207 1.9129 1.7143
8.2500 1.8147 1.9028 1.7171
8.5000 1.8010 1.8864 1.7201
8.7500 1.7909 1.8776 1.7052
9.0000 1.8163 1.8636 1.7444
9.2500 1.8024 1.8694 1.7127
9.5000 1.7263 1.7777 1.6763
