# 0: logMsun 1: Rhalf (ckpc/h) (median) 2: Rhalf (84th) 3: Rhalf (16th)
8.0000 0.5431 0.7126 0.4420
8.2500 0.5539 0.7269 0.4517
8.5000 0.5569 0.7277 0.4507
8.7500 0.5456 0.7312 0.4574
9.0000 0.4931 0.6724 0.4173
9.2500 0.4884 0.6252 0.4142
9.5000 0.4672 0.5526 0.3927
