#id z L L_errmin L_errmax LUV LUV_errmin LUV_errmax EW EW_errmin EW_errmax Mstar Mstar_errmin Mstar_errmax
    403975  7.575e+00  9.187e+00  8.648e+00  9.404e+00  1.016e+01  9.804e+00  1.035e+01  9.603e+02  2.655e+02  2.132e+03  3.576e+08  8.997e+07  1.007e+09
    404036  7.575e+00  8.511e+00  8.096e+00  9.024e+00  1.019e+01  9.825e+00  1.021e+01  4.671e+02  1.422e+02  1.569e+03  8.515e+07  3.415e+07  3.357e+08
    404038  7.575e+00  9.091e+00  9.000e+00  9.343e+00  1.033e+01  1.031e+01  1.051e+01  6.569e+02  4.402e+02  1.126e+03  1.808e+08  1.310e+08  2.126e+08
    404040  8.525e+00  9.406e+00  9.088e+00  9.611e+00  1.004e+01  9.850e+00  1.023e+01  1.389e+03  4.999e+02  3.162e+03  3.244e+08  9.370e+07  1.452e+09
    404043  7.575e+00  8.506e+00  8.103e+00  8.994e+00  1.001e+01  9.802e+00  1.019e+01  4.344e+02  1.431e+02  1.411e+03  8.686e+07  3.650e+07  3.496e+08
    404089  7.575e+00  9.169e+00  8.587e+00  9.385e+00  1.018e+01  9.953e+00  1.039e+01  7.902e+02  1.950e+02  1.890e+03  4.519e+08  9.810e+07  1.100e+09
    404090  9.000e+00  9.438e+00  9.071e+00  9.645e+00  1.014e+01  9.938e+00  1.034e+01  1.019e+03  3.349e+02  2.556e+03  7.971e+08  1.375e+08  2.314e+09
    404092  7.575e+00  9.069e+00  8.833e+00  9.209e+00  1.032e+01  1.030e+01  1.033e+01  1.426e+03  7.528e+02  2.192e+03  7.709e+07  3.930e+07  1.819e+08
    404093  7.575e+00  8.482e+00  8.062e+00  8.975e+00  1.018e+01  9.997e+00  1.019e+01  5.335e+02  1.685e+02  1.712e+03  5.242e+07  2.648e+07  1.481e+08
    404094  7.575e+00  8.655e+00  8.046e+00  9.028e+00  9.390e+00  9.190e+00  9.596e+00  5.083e+02  1.193e+02  1.460e+03  3.555e+08  7.357e+07  8.439e+08
    404097  7.575e+00  9.168e+00  8.862e+00  9.361e+00  1.023e+01  1.004e+01  1.025e+01  1.757e+03  6.663e+02  3.349e+03  8.314e+07  4.020e+07  3.081e+08
    404098  8.050e+00  9.007e+00  8.688e+00  9.210e+00  9.901e+00  9.699e+00  1.009e+01  1.603e+03  5.674e+02  3.351e+03  7.236e+07  2.964e+07  3.629e+08
    404101  8.525e+00  8.774e+00  8.095e+00  9.023e+00  1.007e+01  9.875e+00  1.008e+01  9.750e+02  1.735e+02  2.203e+03  7.472e+07  2.617e+07  2.651e+08
    404102  8.050e+00  9.460e+00  9.317e+00  9.573e+00  1.060e+01  1.042e+01  1.061e+01  1.627e+03  8.876e+02  2.609e+03  2.102e+08  8.355e+07  6.616e+08
    404105  7.575e+00  8.453e+00  7.890e+00  8.919e+00  9.760e+00  9.395e+00  9.944e+00  5.729e+02  1.358e+02  1.861e+03  7.431e+07  2.361e+07  3.173e+08
    404106  8.050e+00  9.413e+00  9.250e+00  9.539e+00  9.961e+00  9.756e+00  1.001e+01  1.357e+03  6.989e+02  2.586e+03  5.089e+08  1.248e+08  1.502e+09
    404110  7.575e+00  8.395e+00  7.970e+00  8.895e+00  9.875e+00  9.676e+00  1.006e+01  4.693e+02  1.445e+02  1.546e+03  6.199e+07  2.533e+07  2.523e+08
    404113  8.050e+00  8.583e+00  8.183e+00  9.103e+00  1.029e+01  1.011e+01  1.030e+01  4.540e+02  1.411e+02  1.520e+03  1.042e+08  4.121e+07  4.197e+08
    404116  8.525e+00  9.523e+00  9.359e+00  9.627e+00  1.032e+01  1.027e+01  1.050e+01  2.392e+03  1.084e+03  4.015e+03  1.151e+08  6.456e+07  6.331e+08
