Title: UV Luminosity Functions at redshifts z ~ 4 to z ~ 10: 
      10000 Galaxies from HST Legacy Fields 
Authors: Bouwens R.J., Illingworth G.D., Oesch P.A., Trenti M., Labbe I., 
        Bradley L., Carollo M., van Dokkum P.G., Gonzalez V., Holwerda B., 
        Franx M., Spitler L., Smit R., Magee D. 
Table: A complete list of the sources included in our z ~ 4, z ~ 5, z ~ 6, 
       z ~ 7, z ~ 8, and z ~ 10 samples
================================================================================
Byte-by-byte Description of file: apj508910t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label  Explanations
--------------------------------------------------------------------------------
   1- 19 A19    ---      ID     Source identifier
  21- 22 I2     h        RAh    Hour of Right Ascension (J2000)
  24- 25 I2     min      RAm    Minute of Right Ascension (J2000)
  27- 31 F5.2   s        RAs    Second of Right Ascension (J2000)
      33 A1     ---      DE-    Sign of the Declination (J2000)
  34- 35 I2     deg      DEd    Degree of Declination (J2000)
  37- 38 I2     arcmin   DEm    Arcminute of Declination (J2000)
  40- 43 F4.1   arcsec   DEs    Arcsecond of Declination (J2000)
  45- 49 F5.2   mag      F160W  Measured F160W-band AB magnitude 
  51- 52 I2     ---      rset   Sample number (1)
  54- 55 I2     ---      dset   Data set number (2)
  57- 61 F5.2   ---      zphot  Photometric Redshift as estimated by EAZY (3)
      62 A1     ---    f_zphot  [*] Flag on zphot (4)
GNWB-7206018470     12 37 20.60  62 18 47.0 24.01  4  6  4.27*
GNWB-7198018589     12 37 19.80  62 18 58.9 26.45  4  6  3.72
GNWB-7172118596     12 37 17.21  62 18 59.6 26.42  4  6  3.87
GNWB-7206019011     12 37 20.60  62 19 01.1 25.97  4  6  3.77
GNWB-7177119493     12 37 17.71  62 19 04.9 24.80  4  6  3.91
GNWB-7178119051     12 37 17.81  62 19 05.1 26.66  4  6  3.77
GNWB-7159418232     12 37 15.94  62 18 23.2 25.63  4  6  4.11
GNWB-7140018395     12 37 14.00  62 18 39.5 25.86  4  6  4.43
GNWB-7137518491     12 37 13.75  62 18 49.1 25.84  4  6  4.43
GNWB-7454019138     12 37 45.40  62 19 13.8 25.83  4  6  4.37
GNWB-7457219218     12 37 45.72  62 19 21.8 26.83  4  6  3.87
GNWB-7445519228     12 37 44.55  62 19 22.8 26.00  4  6  4.32*
GNWB-7435919250     12 37 43.59  62 19 25.0 26.51  4  6  4.01
GNWB-7405419443     12 37 40.54  62 19 44.3 26.64  4  6  3.68*
GNWB-7440619500     12 37 44.06  62 19 50.0 25.77  4  6  3.19
GNWB-7385719121     12 37 38.57  62 19 12.1 25.23  4  6  3.54
GNWB-7366319191     12 37 36.63  62 19 19.1 25.60  4  6  3.68
GNWB-7346219324     12 37 34.62  62 19 32.4 27.01  4  6  3.45
GNWB-7376519344     12 37 37.65  62 19 34.4 26.40  4  6  3.36
GNWB-7399519409     12 37 39.95  62 19 40.9 25.75  4  6  4.11*
GNWB-7340819440     12 37 34.08  62 19 44.0 26.75  4  6  2.83*
GNWB-7378519461     12 37 37.85  62 19 46.1 26.13  4  6  4.22
GNWB-7390419501     12 37 39.04  62 19 50.1 26.69  4  6  3.36
GNWB-7367819521     12 37 36.78  62 19 52.1 27.02  4  6  4.32
GNWB-7402119522     12 37 40.21  62 19 52.2 26.53  4  6  4.37*
GNWB-7333419543     12 37 33.34  62 19 54.3 25.02  4  6  4.22*
GNWB-7259419122     12 37 25.94  62 19 12.2 26.25  4  6  3.36
GNWB-7290019134     12 37 29.00  62 19 13.4 26.37  4  6  3.36
GNWB-7264819137     12 37 26.48  62 19 13.7 25.16  4  6  3.96*
GNWB-7274419224     12 37 27.44  62 19 22.4 27.78  4  6  4.01
GNWB-7297719414     12 37 29.77  62 19 41.4 26.05  4  6  4.11*
GNWB-7257719379     12 37 25.77  62 19 37.9 24.62  4  6  3.40
GNWB-7298719497     12 37 29.87  62 19 49.7 26.80  4  6  4.32
GNWB-7253319513     12 37 25.33  62 19 51.3 25.85  4  6  4.22
GNWB-7279819515     12 37 27.98  62 19 51.5 24.29  4  6  4.48*
GNWB-7280319541     12 37 28.03  62 19 54.1 24.43  4  6  4.43
GNWB-7267819559     12 37 26.78  62 19 55.9 25.47  4  6  4.22
GNWB-7181819108     12 37 18.18  62 19 10.8 26.89  4  6  4.01
GNWB-7171991557     12 37 17.19  62 19 15.5 26.16  4  6  3.36
GNWB-7175619265     12 37 17.56  62 19 26.5 24.88  4  6  4.48
GNWB-7201819275     12 37 20.18  62 19 27.5 26.93  4  6  4.06
GNWB-7244919357     12 37 24.49  62 19 35.7 26.67  4  6  3.77
GNWB-7191519483     12 37 19.15  62 19 48.3 24.99  4  6  3.45
GNWB-7190019538     12 37 19.00  62 19 53.8 24.38  4  6  4.06
GNWB-7152419148     12 37 15.24  62 19 14.8 25.08  4  6  4.48
GNWB-7150119258     12 37 15.01  62 19 25.8 24.67  4  6  4.32*
GNWB-7166719274     12 37 16.67  62 19 27.4 25.26  4  6  3.96
GNWB-7161219281     12 37 16.12  62 19 28.1 25.05  4  6  4.22*
GNWB-7154119496     12 37 15.41  62 19 49.6 25.93  4  6  2.61*
GNWB-7405820123     12 37 40.58  62 20 12.3 26.85  4  6  4.37
GNWB-7361620065     12 37 36.16  62 20 06.5 25.49  4  6  3.96*
GNWB-7358720133     12 37 35.87  62 20 13.3 25.51  4  6  3.27
GNWB-7339420168     12 37 33.94  62 20 16.8 26.88  4  6  4.27
GNWB-7371520211     12 37 37.15  62 20 21.1 24.66  4  6  3.72*
GNWB-7399320221     12 37 39.93  62 20 22.1 25.35  4  6  3.36
GNWB-7276620056     12 37 27.66  62 20 05.6 27.20  4  6  4.27
GNWB-7276420108     12 37 27.64  62 20 10.8 26.63  4  6  3.68
GNWB-7281620117     12 37 28.16  62 20 11.7 26.13  4  6  4.16
GNWB-7315920156     12 37 31.59  62 20 15.6 27.15  4  6  4.27
GNWB-7173020062     12 37 17.30  62 20 06.2 25.72  4  6  4.43
GNWB-7191720064     12 37 19.17  62 20 06.4 26.45  4  6  4.37
GNWB-7234020113     12 37 23.40  62 20 11.3 26.36  4  6  4.01
GNWB-7222120196     12 37 22.21  62 20 19.6 25.69  4  6  3.82
GNWB-7219020200     12 37 21.90  62 20 20.0 26.22  4  6  3.49
GNWB-7151020055     12 37 15.10  62 20 05.5 25.85  4  6  3.91
GNWB-7360220279     12 37 36.02  62 20 27.9 26.47  4  6  3.49
GNWB-7318920319     12 37 31.89  62 20 31.9 25.62  4  6  4.48
GNWB-7268520432     12 37 26.85  62 20 43.2 24.32  4  6  3.45
GNWB-7256620482     12 37 25.66  62 20 48.2 25.21  4  6  3.63
GNWB-7254020484     12 37 25.40  62 20 48.4 25.23  4  6  4.06
GNWB-7177220310     12 37 17.72  62 20 31.0 25.53  4  6  3.82*
GNWB-7205520316     12 37 20.55  62 20 31.6 25.22  4  6  4.59
GNWB-7202620333     12 37 20.26  62 20 33.3 26.92  4  6  3.91
GNWB-7204020368     12 37 20.40  62 20 36.8 26.53  4  6  3.68
GNWB-7168320450     12 37 16.83  62 20 45.0 25.63  4  6  3.72
GNWB-7190621011     12 37 19.06  62 21 01.1 25.60  4  6  3.19*
GNWB-7196620452     12 37 19.66  62 20 45.2 23.53  4  6  4.01*
GNWB-7241321215     12 37 24.13  62 21 21.5 25.37  4  6  4.22*
GNWB-7155320536     12 37 15.53  62 20 53.6 26.20  4  6  3.63
GNWB-7164720547     12 37 16.47  62 20 54.7 25.16  4  6  3.32*
GNWB-7136921032     12 37 13.69  62 21 03.2 25.83  4  6  3.45
GNWB-7148921035     12 37 14.89  62 21 03.5 27.00  4  6  3.77
GNWB-7202721441     12 37 20.27  62 21 44.1 27.28  4  6  4.27
GNWB-7169921451     12 37 16.99  62 21 45.1 26.44  4  6  3.40
GNWB-7176921497     12 37 17.69  62 21 49.7 24.34  4  6  3.40
GNWB-7204422151     12 37 20.44  62 22 15.1 24.22  4  6  4.48
GNWB-7153521328     12 37 15.35  62 21 32.8 25.76  4  6  2.87*
GNWB-7166321565     12 37 16.63  62 21 56.5 26.13  4  6  4.11
GNWB-7166221576     12 37 16.62  62 21 57.6 26.30  4  6  4.11
GNWB-7174922212     12 37 17.49  62 22 21.2 26.72  4  6  3.72
GNWB-6468907069     12 36 46.89  62 07 06.9 25.87  4  6  4.43
GNWB-6405806340     12 36 40.58  62 06 34.0 25.44  4  6  3.91
GNWB-6391806414     12 36 39.18  62 06 41.4 26.75  4  6  4.16*
GNWB-6408906426     12 36 40.89  62 06 42.6 24.88  4  6  4.37
GNWB-6426706426     12 36 42.67  62 06 42.6 25.39  4  6  4.11
GNWB-6426406433     12 36 42.64  62 06 43.3 26.53  4  6  4.27*
GNWB-6414506484     12 36 41.45  62 06 48.4 26.58  4  6  4.32
GNWB-6431106552     12 36 43.11  62 06 55.2 26.04  4  6  3.40
GNWB-6441807008     12 36 44.18  62 07 00.8 26.05  4  6  4.16
GNWB-6421407013     12 36 42.14  62 07 01.3 25.86  4  6  3.77*
GNWB-6458107042     12 36 45.81  62 07 04.2 26.42  4  6  3.72*
GNWB-6445007046     12 36 44.50  62 07 04.6 26.89  4  6  3.91
GNWB-6407407099     12 36 40.74  62 07 09.9 25.91  4  6  4.32
GNWB-6401607101     12 36 40.16  62 07 10.1 27.25  4  6  3.82
GNWB-6430407104     12 36 43.04  62 07 10.4 25.75  4  6  4.27
GNWB-6387306237     12 36 38.73  62 06 23.7 25.82  4  6  3.23
GNWB-6384406524     12 36 38.44  62 06 52.4 26.23  4  6  4.37
GNWB-6387207028     12 36 38.72  62 07 02.8 25.91  4  6  3.45
GNWB-6385807103     12 36 38.58  62 07 10.3 26.94  4  6  3.96
GNWB-6470271714     12 36 47.02  62 07 17.1 24.67  4  6  4.59
GNWB-6486007216     12 36 48.60  62 07 21.6 24.87  4  6  3.72*
GNWB-6515607539     12 36 51.56  62 07 53.9 24.89  4  6  3.11
GNWB-6478607575     12 36 47.86  62 07 57.5 27.36  4  6  4.06
GNWB-6478208030     12 36 47.82  62 08 03.0 26.46  4  6  3.32
GNWB-6514708046     12 36 51.47  62 08 04.6 25.12  4  6  3.36*
GNWB-6498908053     12 36 49.89  62 08 05.3 25.68  4  6  4.22
GNWB-6415407128     12 36 41.54  62 07 12.8 27.40  4  6  4.01
GNWB-6430671318     12 36 43.06  62 07 13.1 26.34  4  6  3.91
GNWB-6418607190     12 36 41.86  62 07 19.0 25.47  4  6  3.82*
GNWB-6392807185     12 36 39.28  62 07 18.5 26.70  4  6  4.01
GNWB-6452207223     12 36 45.22  62 07 22.3 24.97  4  6  3.49*
GNWB-6444407230     12 36 44.44  62 07 23.0 24.36  4  6  4.32*
GNWB-6444707221     12 36 44.47  62 07 22.1 26.38  4  6  4.06
GNWB-6442407278     12 36 44.24  62 07 27.8 26.77  4  6  3.77
GNWB-6400407391     12 36 40.04  62 07 39.1 25.66  4  6  4.27
GNWB-6399807398     12 36 39.98  62 07 39.8 26.60  4  6  3.77
GNWB-6403607427     12 36 40.36  62 07 42.7 27.05  4  6  4.06
GNWB-6450007432     12 36 45.00  62 07 43.2 25.45  4  6  4.11
GNWB-6389974745     12 36 38.99  62 07 47.4 26.41  4  6  4.01
GNWB-6390707496     12 36 39.07  62 07 49.6 26.41  4  6  4.32
GNWB-6407007415     12 36 40.70  62 07 41.5 23.50  4  6  3.96
GNWB-6448007589     12 36 44.80  62 07 58.9 26.92  4  6  4.32
GNWB-6382907169     12 36 38.29  62 07 16.9 24.80  4  6  3.87*
GNWB-6514408089     12 36 51.44  62 08 08.9 27.48  4  6  3.87
GNWB-6390008071     12 36 39.00  62 08 07.1 25.99  4  6  3.32
GNWB-7058208422     12 37 05.82  62 08 42.2 25.82  4  6  3.91
GNWB-6521608118     12 36 52.16  62 08 11.8 25.26  4  6  3.82*
GNWB-6506208240     12 36 50.62  62 08 24.0 24.81  4  6  3.82*
GNWB-6551208335     12 36 55.12  62 08 33.5 26.09  4  6  4.43*
GNWB-6527208370     12 36 52.72  62 08 37.0 25.09  4  6  4.43*
GNWB-6510608433     12 36 51.06  62 08 43.3 26.75  4  6  3.91
GNWB-6507608440     12 36 50.76  62 08 44.0 26.33  4  6  3.45
GNWB-6522808442     12 36 52.28  62 08 44.2 25.87  4  6  3.77
GNWB-6524608488     12 36 52.46  62 08 48.8 26.89  4  6  3.82
GNWB-6509208498     12 36 50.92  62 08 49.8 26.01  4  6  3.54
GNWB-6495808560     12 36 49.58  62 08 56.0 26.48  4  6  3.82
GNWB-6504609061     12 36 50.46  62 09 06.1 24.69  4  6  3.63*
GNWB-6448508152     12 36 44.85  62 08 15.2 26.62  4  6  4.37
GNWB-6443108163     12 36 44.31  62 08 16.3 26.11  4  6  4.32
GNWB-6425208227     12 36 42.52  62 08 22.7 25.27  4  6  4.22
GNWB-6467308285     12 36 46.73  62 08 28.5 26.21  4  6  4.27
GNWB-6469108447     12 36 46.91  62 08 44.7 26.99  4  6  3.77
GNWB-6467308455     12 36 46.73  62 08 45.5 27.13  4  6  4.32*
GNWB-6484008524     12 36 48.40  62 08 52.4 26.61  4  6  4.65
GNWB-6461109025     12 36 46.11  62 09 02.5 24.05  4  6  3.23*
GNWB-6422309051     12 36 42.23  62 09 05.1 27.38  4  6  3.87
GNWB-6388708316     12 36 38.87  62 08 31.6 25.74  4  6  3.96
GNWB-6412908549     12 36 41.29  62 08 54.9 26.31  4  6  3.87
GNWB-6392609035     12 36 39.26  62 09 03.5 25.71  4  6  4.01
GNWB-6593309261     12 36 59.33  62 09 26.1 25.91  4  6  4.11*
GNWB-6594209321     12 36 59.42  62 09 32.1 27.40  4  6  3.96
GNWB-7002809399     12 37 00.28  62 09 39.9 25.77  4  6  3.82
GNWB-6557710016     12 36 55.77  62 10 01.6 26.32  4  6  4.22
GNWB-6489209091     12 36 48.92  62 09 09.1 25.84  4  6  3.54
GNWB-6418509102     12 36 41.85  62 09 10.2 26.65  4  6  3.27
GNWB-6463009246     12 36 46.30  62 09 24.6 27.50  4  6  4.37
GNWB-6473809251     12 36 47.38  62 09 25.1 27.53  4  6  3.72
GNWB-6469209250     12 36 46.92  62 09 25.0 24.56  4  6  3.58*
GNWB-6409209190     12 36 40.92  62 09 19.0 26.41  4  6  3.87*
GNWB-6411309261     12 36 41.13  62 09 26.1 26.53  4  6  3.40
GNWB-6409609259     12 36 40.96  62 09 25.9 24.22  4  6  3.49
GNWB-6385309391     12 36 38.53  62 09 39.1 26.62  4  6  3.87*
GNWB-7068511517     12 37 06.85  62 11 51.7 27.27  4  6  4.16
GNWB-6412111502     12 36 41.21  62 11 50.2 25.81  4  6  4.37
GNWB-6551117013     12 36 55.11  62 17 01.3 26.63  4  6  3.68
GNWB-7071517236     12 37 07.15  62 17 23.6 26.82  4  6  4.01
GNWB-6536017584     12 36 53.60  62 17 58.4 26.94  4  6  4.11*
GNWB-6521618079     12 36 52.16  62 18 07.9 27.38  4  6  3.68
GNWB-6418318077     12 36 41.83  62 18 07.7 25.98  4  6  4.01
GNWB-6412417403     12 36 41.24  62 17 40.3 27.03  4  6  3.54
GNWB-7131318243     12 37 13.13  62 18 24.3 26.37  4  6  4.01
GNWB-7131918449     12 37 13.19  62 18 44.9 26.38  4  6  3.72
GNWB-7061018478     12 37 06.10  62 18 47.8 25.89  4  6  3.87*
GNWB-7058718500     12 37 05.87  62 18 50.0 26.32  4  6  3.77
GNWB-7121718546     12 37 12.17  62 18 54.6 26.34  4  6  4.22
GNWB-6591518344     12 36 59.15  62 18 34.4 26.87  4  6  3.19
GNWB-6426619077     12 36 42.66  62 19 07.7 26.93  4  6  4.11
GNWB-6408918253     12 36 40.89  62 18 25.3 26.30  4  6  3.32
GNWB-7095319159     12 37 09.53  62 19 15.9 26.67  4  6  3.68
GNWB-7124019255     12 37 12.40  62 19 25.5 26.72  4  6  3.58
GNWB-7055419313     12 37 05.54  62 19 31.3 25.70  4  6  4.48
GNWB-7101620013     12 37 10.16  62 20 01.3 25.83  4  6  4.22
GNWB-7018719169     12 37 01.87  62 19 16.9 25.18  4  6  4.48
GNWB-7018419192     12 37 01.84  62 19 19.2 27.48  4  6  4.06
GNWB-7024819218     12 37 02.48  62 19 21.8 26.89  4  6  3.96
GNWB-7023619218     12 37 02.36  62 19 21.8 26.13  4  6  4.11
GNWB-7033819223     12 37 03.38  62 19 22.3 26.20  4  6  4.11
GNWB-7016119432     12 37 01.61  62 19 43.2 25.97  4  6  4.22
GNWB-7010119425     12 37 01.01  62 19 42.5 26.99  4  6  2.50*
GNWB-7029319440     12 37 02.93  62 19 44.0 26.41  4  6  3.72
GNWB-6582319497     12 36 58.23  62 19 49.7 25.07  4  6  3.36
GNWB-7035119564     12 37 03.51  62 19 56.4 26.68  4  6  4.16
GNWB-6567319565     12 36 56.73  62 19 56.5 25.67  4  6  4.32
GNWB-6444019321     12 36 44.40  62 19 32.1 27.06  4  6  3.91
GNWB-7055320093     12 37 05.53  62 20 09.3 25.70  4  6  4.11
GNWB-7089020094     12 37 08.90  62 20 09.4 25.69  4  6  4.11*
GNWB-7076820208     12 37 07.68  62 20 20.8 26.89  4  6  3.72
GNWB-7114820210     12 37 11.48  62 20 21.0 25.51  4  6  4.48
GNWB-7063120213     12 37 06.31  62 20 21.3 26.15  4  6  4.43
GNWB-7097220233     12 37 09.72  62 20 23.3 25.93  4  6  3.49
GNWB-7130120271     12 37 13.01  62 20 27.1 25.31  4  6  3.45
GNWB-7030620053     12 37 03.06  62 20 05.3 26.83  4  6  3.49
GNWB-7050820099     12 37 05.08  62 20 09.9 26.04  4  6  3.45
GNWB-7022920131     12 37 02.29  62 20 13.1 25.51  4  6  3.72
GNWB-7011420212     12 37 01.14  62 20 21.2 25.55  4  6  4.22
GNWB-7030620216     12 37 03.06  62 20 21.6 26.27  4  6  3.82*
GNWB-7010620222     12 37 01.06  62 20 22.2 26.44  4  6  3.49*
GNWB-7045420232     12 37 04.54  62 20 23.2 25.42  4  6  4.16
GNWB-6540220050     12 36 54.02  62 20 05.0 26.77  4  6  3.19
GNWB-6532820084     12 36 53.28  62 20 08.4 26.97  4  6  4.32
GNWB-6558220149     12 36 55.82  62 20 14.9 25.86  4  6  4.37
GNWB-6537420196     12 36 53.74  62 20 19.6 25.38  4  6  4.11
GNWB-6554620245     12 36 55.46  62 20 24.5 25.72  4  6  4.06*
GNWB-7065920281     12 37 06.59  62 20 28.1 26.30  4  6  4.32*
GNWB-7118820299     12 37 11.88  62 20 29.9 26.71  4  6  3.77*
GNWB-7118620354     12 37 11.86  62 20 35.4 26.97  4  6  3.15
GNWB-7097620360     12 37 09.76  62 20 36.0 26.29  4  6  4.32*
GNWB-7086720359     12 37 08.67  62 20 35.9 26.78  4  6  3.87
GNWB-7055920384     12 37 05.59  62 20 38.4 26.38  4  6  4.06
GNWB-7121020399     12 37 12.10  62 20 39.9 25.89  4  6  4.27
GNWB-7113420403     12 37 11.34  62 20 40.3 26.16  4  6  3.32
GNWB-7053720473     12 37 05.37  62 20 47.3 26.88  4  6  3.96
GNWB-7102620501     12 37 10.26  62 20 50.1 25.65  4  6  3.45
GNWB-7054520544     12 37 05.45  62 20 54.4 25.95  4  6  3.96
GNWB-7115620544     12 37 11.56  62 20 54.4 25.95  4  6  3.36*
GNWB-7109621001     12 37 10.96  62 21 00.1 24.47  4  6  4.48*
GNWB-7078221028     12 37 07.82  62 21 02.8 24.56  4  6  3.45*
GNWB-7096921074     12 37 09.69  62 21 07.4 24.54  4  6  3.91
GNWB-7118421109     12 37 11.84  62 21 10.9 26.96  4  6  4.22
GNWB-7130421114     12 37 13.04  62 21 11.4 23.58  4  6  4.54
GNWB-7084021147     12 37 08.40  62 21 14.7 26.60  4  6  3.36*
GNWB-7070021171     12 37 07.00  62 21 17.1 26.49  4  6  4.06
GNWB-6575720383     12 36 57.57  62 20 38.3 27.01  4  6  4.16*
GNWB-7035920423     12 37 03.59  62 20 42.3 26.48  4  6  3.23
GNWB-7048820428     12 37 04.88  62 20 42.8 25.42  4  6  4.32
GNWB-7017220451     12 37 01.72  62 20 45.1 27.39  4  6  3.68
GNWB-7040220495     12 37 04.02  62 20 49.5 25.32  4  6  4.48
GNWB-6578920576     12 36 57.89  62 20 57.6 26.72  4  6  4.37
GNWB-7043921004     12 37 04.39  62 21 00.4 25.79  4  6  4.01
GNWB-6588621061     12 36 58.86  62 21 06.1 27.09  4  6  4.22
GNWB-7036021112     12 37 03.60  62 21 11.2 25.83  4  6  4.11
GNWB-6591211402     12 36 59.12  62 21 14.0 25.99  4  6  3.96
GNWB-6543520282     12 36 54.35  62 20 28.2 25.40  4  6  3.45
GNWB-6563020417     12 36 56.30  62 20 41.7 25.25  4  6  4.32
GNWB-6566920452     12 36 56.69  62 20 45.2 25.53  4  6  4.48
GNWB-6564920467     12 36 56.49  62 20 46.7 26.65  4  6  3.54
GNWB-7120221263     12 37 12.02  62 21 26.3 26.97  4  6  3.96
GNWB-7128521276     12 37 12.85  62 21 27.6 25.57  4  6  4.22
GNWB-7129421370     12 37 12.94  62 21 37.0 24.76  4  6  3.36*
GNWB-7125821379     12 37 12.58  62 21 37.9 25.98  4  6  4.37
GNWB-7124521390     12 37 12.45  62 21 39.0 26.55  4  6  4.16
GNWB-7131721406     12 37 13.17  62 21 40.6 26.14  4  6  4.37
GNWB-7129621426     12 37 12.96  62 21 42.6 25.41  4  6  4.11
GNWB-7128921433     12 37 12.89  62 21 43.3 26.96  4  6  4.32*
GNWB-7131821473     12 37 13.18  62 21 47.3 24.81  4  6  4.65*
GNWB-7087721543     12 37 08.77  62 21 54.3 25.62  4  6  3.96
GNWB-7124221533     12 37 12.42  62 21 53.3 23.94  4  6  3.96*
GNWB-7128321528     12 37 12.83  62 21 52.8 25.78  4  6  3.40
GNWB-7114721558     12 37 11.47  62 21 55.8 23.28  4  6  4.54
GNWB-7118021595     12 37 11.80  62 21 59.5 26.14  4  6  4.43*
GNWB-7126221596     12 37 12.62  62 21 59.6 24.72  4  6  4.54*
GNWB-7109622016     12 37 10.96  62 22 01.6 26.05  4  6  4.27*
GNWB-7123922022     12 37 12.39  62 22 02.2 25.39  4  6  4.27
GNWB-6304506155     12 36 30.45  62 06 15.5 25.89  4  6  4.11
GNWB-6357006202     12 36 35.70  62 06 20.2 25.94  4  6  3.32
GNWB-6358606207     12 36 35.86  62 06 20.7 27.09  4  6  4.11
GNWB-6322706233     12 36 32.27  62 06 23.3 26.42  4  6  4.54
GNWB-6376906225     12 36 37.69  62 06 22.5 24.97  4  6  5.00*
GNWB-6351006304     12 36 35.10  62 06 30.4 27.19  4  6  3.96
GNWB-6339106424     12 36 33.91  62 06 42.4 26.39  4  6  3.49
GNWB-6367806496     12 36 36.78  62 06 49.6 26.05  4  6  3.58
GNWB-6375206528     12 36 37.52  62 06 52.8 26.93  4  6  4.22*
GNWB-6262506178     12 36 26.25  62 06 17.8 25.92  4  6  4.06*
GNWB-6299506267     12 36 29.95  62 06 26.7 26.26  4  6  4.43
GNWB-6246606285     12 36 24.66  62 06 28.5 26.16  4  6  3.49
GNWB-6270006313     12 36 27.00  62 06 31.3 26.51  4  6  3.54
GNWB-6332606550     12 36 33.26  62 06 55.0 26.76  4  6  4.01
GNWB-6381606560     12 36 38.16  62 06 56.0 23.95  4  6  3.68
GNWB-6303706595     12 36 30.37  62 06 59.5 25.82  4  6  4.22
GNWB-6373807038     12 36 37.38  62 07 03.8 26.77  4  6  4.11
GNWB-6365607116     12 36 36.56  62 07 11.6 26.81  4  6  4.27
GNWB-6364507250     12 36 36.45  62 07 25.0 25.53  4  6  3.87
GNWB-6358807285     12 36 35.88  62 07 28.5 26.53  4  6  3.82
GNWB-6365707340     12 36 36.57  62 07 34.0 25.61  4  6  4.22*
GNWB-6372007420     12 36 37.20  62 07 42.0 25.86  4  6  4.43
GNWB-6352307433     12 36 35.23  62 07 43.3 25.54  4  6  4.32
GNWB-6336507441     12 36 33.65  62 07 44.1 27.00  4  6  3.91
GNWB-6348507476     12 36 34.85  62 07 47.6 24.42  4  6  4.43
GNWB-6245807397     12 36 24.58  62 07 39.7 25.31  4  6  4.43
GNWB-6191907229     12 36 19.19  62 07 22.9 24.53  4  6  3.45*
GNWB-6202507411     12 36 20.25  62 07 41.1 25.87  4  6  3.96*
GNWB-6380607508     12 36 38.06  62 07 50.8 25.65  4  6  4.22
GNWB-6350007513     12 36 35.00  62 07 51.3 27.06  4  6  3.27
GNWB-6361208016     12 36 36.12  62 08 01.6 25.66  4  6  4.22
GNWB-6339807533     12 36 33.98  62 07 53.3 23.80  4  6  4.43
GNWB-6173808036     12 36 17.38  62 08 03.6 26.26  4  6  4.11
GNWB-6118308229     12 36 11.83  62 08 02.2 25.28  4  6  4.16
GNWB-6106808073     12 36 10.68  62 08 07.3 26.37  4  6  3.54
GNWB-6108508963     12 36 10.85  62 08 09.6 24.86  4  6  4.27
GNWB-6302608211     12 36 30.26  62 08 21.1 26.11  4  6  3.49
GNWB-6365108287     12 36 36.51  62 08 28.7 26.75  4  6  3.45
GNWB-6313408293     12 36 31.34  62 08 29.3 26.47  4  6  3.49
GNWB-6302208308     12 36 30.22  62 08 30.8 24.85  4  6  4.37*
GNWB-6311208332     12 36 31.12  62 08 33.2 26.81  4  6  4.22*
GNWB-6364008429     12 36 36.40  62 08 42.9 26.43  4  6  3.82*
GNWB-6351408510     12 36 35.14  62 08 51.0 25.59  4  6  4.32
GNWB-6312508526     12 36 31.25  62 08 52.6 26.20  4  6  4.01
GNWB-6348408535     12 36 34.84  62 08 53.5 26.12  4  6  3.23*
GNWB-6327208567     12 36 32.72  62 08 56.7 25.90  4  6  4.27
GNWB-6314808577     12 36 31.48  62 08 57.7 25.61  4  6  4.27
GNWB-6373908576     12 36 37.39  62 08 57.6 26.93  4  6  3.91
GNWB-6333109053     12 36 33.31  62 09 05.3 25.12  4  6  3.36*
GNWB-6373209060     12 36 37.32  62 09 06.0 26.16  4  6  4.01
GNWB-6333509072     12 36 33.35  62 09 07.2 24.61  4  6  4.48*
GNWB-6255708197     12 36 25.57  62 08 19.7 26.48  4  6  4.11
GNWB-6273882414     12 36 27.38  62 08 24.1 24.79  4  6  3.82
GNWB-6268008256     12 36 26.80  62 08 25.6 25.26  4  6  3.91
GNWB-6290508486     12 36 29.05  62 08 48.6 24.96  4  6  3.82*
GNWB-6282508512     12 36 28.25  62 08 51.2 26.15  4  6  3.96*
GNWB-6286008516     12 36 28.60  62 08 51.6 26.07  4  6  4.43
GNWB-6256608537     12 36 25.66  62 08 53.7 25.93  4  6  4.27
GNWB-6258908515     12 36 25.89  62 08 51.5 26.33  4  6  4.27
GNWB-6259708597     12 36 25.97  62 08 59.7 24.12  4  6  4.54
GNWB-6259909005     12 36 25.99  62 09 00.5 25.00  4  6  4.43
GNWB-6260609012     12 36 26.06  62 09 01.2 26.50  4  6  4.37
GNWB-6261409015     12 36 26.14  62 09 01.5 26.74  4  6  4.54
GNWB-6281309018     12 36 28.13  62 09 01.8 26.75  4  6  4.11
GNWB-6280309021     12 36 28.03  62 09 02.1 25.36  4  6  3.77
GNWB-6227409030     12 36 22.74  62 09 03.0 26.44  4  6  4.01
GNWB-6267809042     12 36 26.78  62 09 04.2 25.90  4  6  4.22
GNWB-6259109039     12 36 25.91  62 09 03.9 23.48  4  6  4.27
GNWB-6157808110     12 36 15.78  62 08 11.0 27.00  4  6  4.16
GNWB-6185408145     12 36 18.54  62 08 14.5 26.69  4  6  4.32
GNWB-6161608289     12 36 16.16  62 08 28.9 25.86  4  6  3.36
GNWB-6177108283     12 36 17.71  62 08 28.3 25.15  4  6  4.43
GNWB-6207408297     12 36 20.74  62 08 29.7 25.59  4  6  4.11*
GNWB-6213008335     12 36 21.30  62 08 33.5 24.62  4  6  3.40*
GNWB-6173008372     12 36 17.30  62 08 37.2 25.04  4  6  3.82
