# 0: logMsun 1: logSFR (Msun/yr) (median) 2: logSFR (84th) 3: logSFR (16th)
8.0000 0.1677 0.3342 0.0082
8.2500 0.4330 0.5834 0.2891
8.5000 0.6927 0.8261 0.5508
8.7500 0.9961 1.1139 0.8925
9.0000 1.2144 1.2878 1.0656
