#Observed UV luminosities (including dust) are M_1500 [AB].
#Note: Dust corrections are uncalibrated at z<4, so UV luminosities may be incorrect.
#Number densities are in comoving Mpc^-3 mag^-1.
#UV_Center Number_Density Err+ Err- UV_Min UV_Max
-21.775 1.83166e-07 2.23906e-07 1.38059e-07 -21.8 -21.75
-21.725 2.37693e-07 2.48741e-07 1.67486e-07 -21.75 -21.7
-21.675 3.0531e-07 2.79787e-07 2.05812e-07 -21.7 -21.65
-21.625 3.88512e-07 3.15697e-07 2.64828e-07 -21.65 -21.6
-21.575 4.89976e-07 3.36262e-07 3.19638e-07 -21.6 -21.55
-21.525 6.12735e-07 3.91518e-07 3.95814e-07 -21.55 -21.5
-21.475 7.6054e-07 4.05446e-07 4.88139e-07 -21.5 -21.45
-21.425 9.38321e-07 4.13063e-07 5.87466e-07 -21.45 -21.4
-21.375 1.15252e-06 4.75412e-07 6.86186e-07 -21.4 -21.35
-21.325 1.41107e-06 5.35303e-07 8.15836e-07 -21.35 -21.3
-21.275 1.72293e-06 5.93075e-07 9.66692e-07 -21.3 -21.25
-21.225 2.09705e-06 5.76724e-07 1.15525e-06 -21.25 -21.2
-21.175 2.54097e-06 5.52727e-07 1.37392e-06 -21.2 -21.15
-21.125 3.05946e-06 6.17663e-07 1.63677e-06 -21.15 -21.1
-21.075 3.65348e-06 6.10785e-07 1.92636e-06 -21.1 -21.05
-21.025 4.32012e-06 5.58952e-07 2.22324e-06 -21.05 -21
-20.975 5.05376e-06 4.85558e-07 2.4908e-06 -21 -20.95
-20.925 5.8486e-06 6.24309e-07 2.74152e-06 -20.95 -20.9
-20.875 6.70186e-06 7.86841e-07 2.98642e-06 -20.9 -20.85
-20.825 7.61688e-06 1.10298e-06 3.1477e-06 -20.85 -20.8
-20.775 8.60461e-06 1.34498e-06 3.39982e-06 -20.8 -20.75
-20.725 9.68267e-06 1.57214e-06 3.72758e-06 -20.75 -20.7
-20.675 1.0872e-05 1.90717e-06 4.05812e-06 -20.7 -20.65
-20.625 1.21917e-05 2.34608e-06 4.4664e-06 -20.65 -20.6
-20.575 1.36553e-05 2.74887e-06 4.78913e-06 -20.6 -20.55
-20.525 1.52682e-05 3.06134e-06 5.31809e-06 -20.55 -20.5
-20.475 1.70297e-05 3.44128e-06 5.93089e-06 -20.5 -20.45
-20.425 1.89376e-05 3.8091e-06 6.49871e-06 -20.45 -20.4
-20.375 2.09933e-05 4.60936e-06 7.07551e-06 -20.4 -20.35
-20.325 2.32054e-05 5.40844e-06 7.62838e-06 -20.35 -20.3
-20.275 2.5589e-05 5.92333e-06 8.33276e-06 -20.3 -20.25
-20.225 2.8162e-05 6.66875e-06 8.98552e-06 -20.25 -20.2
-20.175 3.09387e-05 7.60072e-06 9.90635e-06 -20.2 -20.15
-20.125 3.39247e-05 8.57614e-06 1.09591e-05 -20.15 -20.1
-20.075 3.71158e-05 9.72902e-06 1.20178e-05 -20.1 -20.05
-20.025 4.05015e-05 1.10505e-05 1.3245e-05 -20.05 -20
-19.975 4.40727e-05 1.25186e-05 1.43357e-05 -20 -19.95
-19.925 4.78312e-05 1.42803e-05 1.57504e-05 -19.95 -19.9
-19.875 5.17972e-05 1.62134e-05 1.67896e-05 -19.9 -19.85
-19.825 5.60132e-05 1.86567e-05 1.82289e-05 -19.85 -19.8
-19.775 6.05418e-05 2.05508e-05 1.95249e-05 -19.8 -19.75
-19.725 6.54594e-05 2.38084e-05 2.13645e-05 -19.75 -19.7
-19.675 7.08458e-05 2.72564e-05 2.35215e-05 -19.7 -19.65
-19.625 7.67739e-05 3.06079e-05 2.56159e-05 -19.65 -19.6
-19.575 8.33007e-05 3.4723e-05 2.79788e-05 -19.6 -19.55
-19.525 9.04626e-05 3.98336e-05 3.13748e-05 -19.55 -19.5
-19.475 9.82754e-05 4.40221e-05 3.48122e-05 -19.5 -19.45
-19.425 0.00010674 4.65706e-05 3.86655e-05 -19.45 -19.4
-19.375 0.000115849 5.04076e-05 4.24975e-05 -19.4 -19.35
-19.325 0.000125601 5.66454e-05 4.61579e-05 -19.35 -19.3
-19.275 0.000136002 6.25656e-05 5.11323e-05 -19.3 -19.25
-19.225 0.000147076 6.88467e-05 5.58807e-05 -19.25 -19.2
-19.175 0.000158856 7.55386e-05 6.06216e-05 -19.2 -19.15
-19.125 0.000171385 8.25707e-05 6.55563e-05 -19.15 -19.1
-19.075 0.000184697 9.14932e-05 7.09162e-05 -19.1 -19.05
-19.025 0.000198815 9.98945e-05 7.64582e-05 -19.05 -19
-18.975 0.000213739 0.00011012 8.10608e-05 -19 -18.95
-18.925 0.000229454 0.000121624 8.74925e-05 -18.95 -18.9
-18.875 0.000245941 0.000130335 9.42659e-05 -18.9 -18.85
-18.825 0.000263197 0.000140061 0.000100864 -18.85 -18.8
-18.775 0.000281254 0.000153366 0.000106307 -18.8 -18.75
-18.725 0.000300199 0.000170364 0.000111533 -18.75 -18.7
-18.675 0.000320172 0.000182837 0.000118334 -18.7 -18.65
-18.625 0.000341359 0.000204947 0.000125693 -18.65 -18.6
-18.575 0.000363965 0.000226785 0.000133876 -18.6 -18.55
-18.525 0.000388187 0.000252528 0.000143074 -18.55 -18.5
-18.475 0.000414193 0.000280067 0.000153503 -18.5 -18.45
-18.425 0.000442108 0.000309302 0.000165221 -18.45 -18.4
-18.375 0.000472015 0.000329415 0.000178188 -18.4 -18.35
-18.325 0.000503964 0.000349305 0.000192276 -18.35 -18.3
-18.275 0.000537992 0.000368731 0.000207304 -18.3 -18.25
-18.225 0.000574126 0.000383874 0.000223086 -18.25 -18.2
-18.175 0.000612394 0.000403259 0.000239468 -18.2 -18.15
-18.125 0.000652813 0.000432412 0.000256341 -18.15 -18.1
-18.075 0.000695392 0.000451837 0.000273721 -18.1 -18.05
-18.025 0.000740121 0.000459836 0.000294862 -18.05 -18
-17.975 0.000786977 0.000482022 0.000316735 -18 -17.95
-17.925 0.000835928 0.000513063 0.000339293 -17.95 -17.9
-17.875 0.000886935 0.00054305 0.00035975 -17.9 -17.85
-17.825 0.00093995 0.000571274 0.00037815 -17.85 -17.8
-17.775 0.000994905 0.000592195 0.000396467 -17.8 -17.75
-17.725 0.0010517 0.000620706 0.000418134 -17.75 -17.7
-17.675 0.0011102 0.000648918 0.000438042 -17.7 -17.65
-17.625 0.00117025 0.000676704 0.000461633 -17.65 -17.6
-17.575 0.00123168 0.000701823 0.000484733 -17.6 -17.55
-17.525 0.00129436 0.000714925 0.000501986 -17.55 -17.5
-17.475 0.00135825 0.00074633 0.000526967 -17.5 -17.45
-17.425 0.00142335 0.000782423 0.000550845 -17.45 -17.4
-17.375 0.00148975 0.000818916 0.000570599 -17.4 -17.35
-17.325 0.00155758 0.000830775 0.00058633 -17.35 -17.3
-17.275 0.00162692 0.000853264 0.000606605 -17.3 -17.25
-17.225 0.00169779 0.000865958 0.000625746 -17.25 -17.2
-17.175 0.0017701 0.000861385 0.000649372 -17.2 -17.15
-17.125 0.00184367 0.000882953 0.000680453 -17.15 -17.1
-17.075 0.0019182 0.000888691 0.000705783 -17.1 -17.05
-17.025 0.00199337 0.000901212 0.000738499 -17.05 -17
-16.975 0.00206884 0.0009106 0.000748388 -17 -16.95
-16.925 0.0021443 0.000921312 0.000755869 -16.95 -16.9
